,ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
5196,153742126,0,49.0,0,8.0,"$42,335",No,,Yes,M,z_High School,z_Blue Collar,44,Commercial,"$14,110",5,Minivan,no,"$3,341",2,No,6,$0,4.0,1
9703,861034681,0,34.0,3,19.0,"$22,330",No,,Yes,z_F,z_High School,Clerical,37,Private,"$4,700",1,z_SUV,no,$0,0,No,0,$0,2.0,0
2774,481362787,2,61.0,2,9.0,"$8,287",No,"$160,005",Yes,z_F,Bachelors,Home Maker,63,Private,"$10,800",1,Minivan,no,$937,4,No,0,$0,6.0,0
4429,547019584,1,43.0,0,13.0,"$64,030",No,"$191,941",Yes,M,Masters,Lawyer,60,Private,"$24,070",3,z_SUV,no,"$30,807",1,No,7,$0,11.0,0
7817,726501107,2,61.0,3,14.0,"$108,990",Yes,$0,z_No,M,PhD,Doctor,34,Private,"$37,510",6,z_SUV,yes,$0,0,No,0,"$8,420",12.0,1
3343,111405767,0,58.0,0,14.0,"$62,378",No,"$181,874",Yes,z_F,Masters,Lawyer,70,Private,"$15,570",1,z_SUV,no,"$3,636",3,No,8,"$3,242",-1.0,1
9752,839627938,0,55.0,0,11.0,"$86,563",No,$0,z_No,M,z_High School,z_Blue Collar,53,Commercial,"$15,360",6,Minivan,no,$0,0,No,2,$0,8.0,0
5487,576250522,1,42.0,2,8.0,"$42,408",Yes,,z_No,M,Bachelors,Professional,43,Commercial,"$6,400",13,Pickup,yes,$0,0,No,1,"$5,125",9.0,1
1239,261036496,0,42.0,2,11.0,"$23,057",No,"$126,080",Yes,z_F,z_High School,Clerical,51,Private,"$27,660",6,Pickup,no,$0,0,No,0,$0,-1.0,0
784,897529156,0,32.0,0,9.0,"$69,641",No,"$230,290",z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$22,680",1,Panel Truck,yes,"$1,712",4,No,2,"$2,044",16.0,1
5269,964792515,1,36.0,2,13.0,"$64,927",No,"$184,518",Yes,M,Masters,,31,Commercial,"$35,270",6,Panel Truck,no,$0,0,No,0,"$17,425",13.0,1
5254,267262774,0,62.0,0,17.0,"$52,074",No,"$220,576",Yes,z_F,Masters,Manager,28,Private,"$10,010",1,Sports Car,no,$0,0,No,0,$0,20.0,0
5233,484990963,0,50.0,0,14.0,"$14,518",No,$0,Yes,z_F,Bachelors,Student,41,Private,"$13,170",11,Minivan,no,$0,0,No,0,$0,10.0,0
8126,634458807,0,32.0,1,10.0,"$33,063",Yes,$0,z_No,M,<High School,z_Blue Collar,50,Commercial,"$17,920",6,Van,yes,$0,0,No,1,$0,1.0,0
6689,672049450,0,51.0,0,12.0,"$97,713",No,"$296,752",z_No,M,Bachelors,Professional,29,Private,"$17,750",1,Van,yes,$0,0,No,2,$0,10.0,0
5679,601458149,2,47.0,3,7.0,"$65,750",No,"$241,791",Yes,z_F,Masters,Lawyer,5,Private,"$14,980",9,z_SUV,no,"$20,038",2,Yes,4,$0,9.0,0
1974,154342859,0,29.0,3,13.0,"$38,460",No,"$135,988",Yes,M,<High School,z_Blue Collar,49,Commercial,"$18,640",1,Van,yes,$0,0,No,0,$845,,0
6563,557773366,0,51.0,0,0.0,$0,No,"$106,237",z_No,M,Masters,Lawyer,22,Private,"$13,470",1,Minivan,yes,$0,0,No,1,$0,1.0,0
3580,200035083,0,48.0,0,15.0,,No,"$99,602",Yes,M,z_High School,Student,45,Commercial,"$1,500",1,Minivan,yes,$0,0,No,0,$0,8.0,0
6603,537833008,0,53.0,0,11.0,"$220,178",No,"$561,085",z_No,M,PhD,Doctor,41,Private,"$13,880",7,Minivan,yes,"$4,323",2,No,1,$0,9.0,0
1106,930187847,0,55.0,0,0.0,$0,No,"$134,398",Yes,z_F,Bachelors,Home Maker,39,Private,"$13,130",6,Sports Car,no,$0,0,No,1,$0,14.0,0
9142,550492307,0,54.0,0,13.0,"$102,385",No,"$254,408",Yes,z_F,Bachelors,z_Blue Collar,51,Private,"$22,500",1,Minivan,no,$0,0,No,1,$0,11.0,0
3127,82642102,0,45.0,0,12.0,"$67,782",No,"$202,324",Yes,M,<High School,z_Blue Collar,44,Commercial,"$19,390",17,Van,no,$0,0,No,4,$0,6.0,0
2122,639808409,0,41.0,0,10.0,"$125,575",No,"$308,112",Yes,z_F,Bachelors,Manager,21,Private,"$17,430",3,Minivan,no,$0,0,No,1,$0,12.0,0
3235,621496694,0,32.0,1,11.0,"$88,305",No,"$278,236",Yes,z_F,Masters,Professional,5,Private,"$19,710",3,z_SUV,no,$0,0,No,0,$0,20.0,0
6188,673320205,1,53.0,1,17.0,"$83,076",No,"$254,660",Yes,M,z_High School,Professional,31,Private,"$13,000",4,Minivan,no,"$22,887",2,No,6,$0,0.0,0
639,116202466,0,45.0,0,13.0,,No,"$140,734",Yes,M,z_High School,z_Blue Collar,50,Commercial,"$11,700",1,Pickup,yes,$0,0,No,0,$0,,0
10291,813128,1,50.0,0,12.0,"$45,018",No,$0,z_No,M,z_High School,z_Blue Collar,26,Private,"$15,060",4,Minivan,no,"$33,026",3,No,0,$0,1.0,0
3382,832576480,0,55.0,0,15.0,"$72,381",No,"$220,541",Yes,M,z_High School,Manager,24,Commercial,"$28,780",10,Panel Truck,yes,"$6,857",4,No,0,$0,1.0,0
8949,763072887,0,43.0,0,15.0,"$92,702",No,"$276,313",Yes,M,z_High School,Manager,26,Private,"$14,670",12,Minivan,yes,$0,0,No,2,$0,7.0,0
3663,361232738,0,48.0,0,13.0,"$65,359",No,$0,z_No,z_F,Masters,Lawyer,35,Private,"$12,840",13,z_SUV,no,$0,0,No,0,$0,,0
9070,122184095,0,31.0,0,9.0,"$79,801",No,$0,z_No,z_F,z_High School,z_Blue Collar,21,Commercial,"$24,810",6,Pickup,no,$0,0,No,2,"$5,524",,1
8422,317353516,0,39.0,1,12.0,"$77,388",No,"$260,895",Yes,z_F,Masters,Lawyer,17,Private,"$9,240",6,z_SUV,no,"$3,716",1,No,0,$0,14.0,0
4059,606036369,0,56.0,0,9.0,"$151,150",No,"$414,734",Yes,M,Masters,Manager,29,Private,"$23,490",10,Minivan,yes,$0,0,No,0,$0,,0
4651,101302659,0,70.0,0,12.0,"$83,827",No,"$275,725",Yes,z_F,Bachelors,z_Blue Collar,10,Commercial,"$43,590",1,Minivan,no,$0,0,No,1,$0,8.0,0
4928,850314594,0,56.0,0,5.0,"$183,296",No,$0,z_No,M,PhD,Manager,10,Commercial,"$34,310",4,Panel Truck,no,"$4,900",3,No,1,$0,9.0,0
4110,420261410,0,44.0,0,10.0,"$41,293",No,$0,z_No,z_F,z_High School,Clerical,48,Private,"$5,700",10,z_SUV,no,$0,0,No,0,"$2,355",8.0,0
98,454040458,0,56.0,0,6.0,"$38,036",No,"$153,381",Yes,z_F,z_High School,z_Blue Collar,32,Commercial,"$13,140",1,z_SUV,no,$0,0,No,4,"$2,425",0.0,1
1430,983095699,0,35.0,0,4.0,"$22,036",No,"$158,037",Yes,M,z_High School,Clerical,32,Commercial,"$7,500",6,Pickup,yes,"$9,416",1,No,2,"$5,629",,1
9442,640941698,0,50.0,1,10.0,"$82,633",Yes,$0,z_No,z_F,Bachelors,z_Blue Collar,45,Commercial,"$14,460",6,z_SUV,no,"$15,697",2,Yes,0,"$17,628",11.0,1
2692,278533150,0,51.0,0,14.0,"$212,572",No,"$525,908",Yes,M,Masters,,18,Commercial,"$30,670",6,Panel Truck,yes,$0,0,Yes,0,$0,16.0,0
1887,485786296,0,51.0,0,15.0,"$100,308",No,"$321,843",Yes,M,Masters,Lawyer,36,Private,"$13,430",1,Minivan,no,$0,0,Yes,0,$0,13.0,0
5101,859415338,0,43.0,0,,"$26,199",No,"$88,066",Yes,z_F,z_High School,z_Blue Collar,51,Commercial,"$14,440",1,Minivan,no,$0,0,No,0,$0,8.0,0
6540,324561319,0,58.0,0,10.0,"$32,857",No,$0,z_No,z_F,PhD,Home Maker,29,Private,"$34,470",1,Pickup,no,$0,0,No,0,$0,19.0,1
7102,798306776,0,47.0,0,12.0,"$45,750",No,"$187,982",Yes,z_F,z_High School,z_Blue Collar,49,Commercial,"$19,490",10,Pickup,no,$0,0,No,0,$0,0.0,0
2900,598992107,0,33.0,1,11.0,"$62,708",No,"$233,154",Yes,z_F,Bachelors,Professional,48,Private,"$18,000",16,Pickup,no,"$51,345",3,Yes,1,$854,1.0,1
3651,726634120,0,39.0,0,0.0,$0,No,$0,z_No,z_F,z_High School,Student,38,Commercial,"$12,880",10,Minivan,no,$0,0,No,0,$0,2.0,0
2060,810440934,0,49.0,0,10.0,"$62,552",No,"$208,227",Yes,z_F,Bachelors,Clerical,34,Private,"$29,080",4,Sports Car,no,"$2,631",3,No,4,$0,3.0,0
6405,878036819,0,51.0,0,0.0,,No,$0,Yes,z_F,<High School,Student,5,Private,"$7,100",4,z_SUV,no,$0,0,No,2,$0,6.0,0
294,192114963,0,36.0,2,10.0,"$78,675",Yes,"$265,450",z_No,M,Bachelors,z_Blue Collar,33,Commercial,"$13,470",11,Minivan,yes,$0,0,No,0,$0,3.0,1
8411,678765250,0,45.0,0,0.0,$0,No,"$79,976",z_No,M,Bachelors,Student,44,Commercial,"$7,220",6,Pickup,yes,$0,0,No,0,$0,6.0,0
6091,27227013,1,36.0,2,11.0,"$19,785",No,"$95,240",Yes,z_F,<High School,z_Blue Collar,5,Private,"$26,210",10,Sports Car,no,$0,0,No,0,$0,8.0,0
2353,850109236,0,37.0,2,8.0,"$47,797",Yes,$0,z_No,z_F,Bachelors,Professional,23,Private,"$1,500",6,z_SUV,no,"$41,303",2,Yes,4,"$3,034",6.0,1
159,180832267,0,43.0,0,0.0,$0,No,,z_No,M,<High School,Student,47,Commercial,"$5,700",11,Pickup,yes,$0,0,No,5,"$10,594",-1.0,1
1236,179155506,0,47.0,0,11.0,"$81,150",No,"$252,133",z_No,M,Masters,Professional,41,Commercial,"$33,500",1,Panel Truck,no,$0,0,Yes,2,$0,19.0,1
7777,580818510,0,49.0,0,10.0,"$12,623",No,$0,Yes,M,z_High School,Student,30,Private,"$2,760",4,Minivan,yes,"$6,748",3,No,0,$0,1.0,0
7501,195844612,0,31.0,0,11.0,$158,No,$0,Yes,M,z_High School,Student,33,Commercial,"$9,850",1,Pickup,yes,$0,0,No,3,"$23,642",,1
6838,426879631,0,44.0,0,4.0,"$152,677",No,$0,z_No,z_F,PhD,Lawyer,21,Private,"$34,680",1,Sports Car,no,$0,0,No,0,$0,8.0,0
909,773531108,2,42.0,3,17.0,"$28,916",No,"$115,937",Yes,z_F,<High School,Clerical,43,Private,"$8,300",4,Sports Car,no,$958,1,No,4,"$8,809",6.0,1
7447,690750485,1,59.0,2,15.0,"$32,175",Yes,$0,z_No,M,Masters,Manager,5,Private,"$12,500",4,Minivan,yes,"$2,102",1,No,1,$0,14.0,0
7866,391162020,0,28.0,2,10.0,"$23,427",No,"$98,357",Yes,z_F,<High School,Clerical,50,Private,"$7,040",4,Sports Car,no,"$5,283",4,No,1,"$5,618",1.0,0
7012,320655370,0,51.0,0,6.0,"$22,358",No,$0,z_No,z_F,z_High School,Clerical,19,Private,"$19,840",1,z_SUV,no,"$5,341",2,No,8,"$3,824",2.0,1
8512,881521068,0,35.0,4,0.0,$0,No,,Yes,z_F,<High School,Home Maker,38,Private,"$22,090",19,Minivan,no,$0,0,No,0,$0,4.0,0
3808,217573941,0,40.0,0,7.0,"$20,766",No,"$119,899",Yes,M,<High School,z_Blue Collar,43,Private,"$14,430",1,Minivan,no,$0,0,No,0,$0,1.0,0
14,989828809,0,41.0,0,5.0,"$52,642",No,"$209,970",Yes,z_F,Masters,Professional,36,Private,"$22,420",7,Minivan,no,$0,0,No,0,$0,0.0,0
9793,346585575,0,57.0,0,13.0,"$43,780",No,"$197,162",Yes,M,Bachelors,z_Blue Collar,56,Commercial,"$12,900",1,Minivan,yes,$0,0,No,0,$0,-1.0,0
3464,256969488,0,35.0,0,10.0,"$19,681",No,$0,z_No,M,<High School,z_Blue Collar,58,Commercial,"$21,120",10,Van,yes,$0,0,No,0,$0,6.0,0
9638,687648424,0,58.0,0,12.0,"$125,135",No,"$361,933",Yes,z_F,PhD,Doctor,66,Private,"$19,610",10,z_SUV,no,"$4,788",2,No,1,$0,14.0,0
3475,195903127,0,34.0,2,,"$107,482",No,"$304,014",Yes,z_F,Bachelors,Professional,41,Private,"$27,170",6,z_SUV,no,"$8,303",3,No,5,$0,13.0,0
4558,265985086,0,52.0,0,10.0,,No,"$178,643",z_No,z_F,z_High School,Clerical,13,Private,"$9,370",6,z_SUV,no,$0,0,No,2,$0,6.0,0
9079,735523082,0,44.0,0,7.0,"$85,734",No,$0,z_No,M,PhD,,65,Commercial,"$27,670",7,Panel Truck,no,$0,0,Yes,1,$0,12.0,0
1692,282580184,0,53.0,0,15.0,"$41,447",No,"$148,330",Yes,z_F,Bachelors,Manager,14,Private,"$6,500",1,z_SUV,no,$0,0,No,0,"$4,805",5.0,0
3699,572850091,0,44.0,0,10.0,"$45,187",No,"$165,265",Yes,M,z_High School,Professional,37,Commercial,"$32,490",1,Panel Truck,yes,"$6,534",2,No,0,$0,-1.0,0
3873,863217470,0,36.0,2,13.0,"$50,542",No,"$197,090",Yes,z_F,z_High School,z_Blue Collar,37,Commercial,"$29,870",17,Minivan,no,"$40,450",2,Yes,0,$0,2.0,0
1719,394231712,0,43.0,0,11.0,"$63,433",No,"$236,857",z_No,M,Bachelors,z_Blue Collar,30,Commercial,"$6,610",10,Pickup,no,$0,0,No,1,"$2,729",,1
10181,57020222,0,40.0,0,11.0,"$24,217",No,"$129,104",Yes,M,<High School,z_Blue Collar,33,Commercial,"$10,900",14,Pickup,yes,$0,0,No,2,$0,8.0,0
8843,570528500,0,41.0,0,13.0,,No,"$276,313",Yes,M,<High School,z_Blue Collar,7,Private,"$39,420",4,Minivan,no,$0,0,No,2,$0,1.0,0
5977,702618487,0,55.0,0,,"$161,208",No,"$408,578",Yes,M,Masters,,12,Private,"$15,440",10,Minivan,no,$0,0,No,0,$0,10.0,0
4969,569355786,0,45.0,0,,"$97,595",No,"$298,102",z_No,M,Masters,Lawyer,25,Private,"$23,750",7,Minivan,no,"$6,971",2,No,5,$0,13.0,0
4562,108659532,0,28.0,3,,"$104,575",Yes,$0,z_No,M,Bachelors,z_Blue Collar,42,Commercial,"$25,660",4,Panel Truck,yes,$0,0,No,2,"$4,487",12.0,1
9110,394837296,1,49.0,2,14.0,"$107,663",No,"$389,586",Yes,z_F,Masters,Lawyer,47,Private,"$15,300",4,Minivan,no,"$26,455",1,No,5,$0,19.0,0
5037,391850039,0,43.0,2,12.0,"$75,701",Yes,$0,z_No,M,Masters,Lawyer,18,Private,"$1,500",6,Minivan,no,$0,0,No,0,$0,15.0,0
9074,379027531,0,53.0,0,0.0,$0,No,$0,Yes,z_F,<High School,Student,45,Private,"$6,500",10,Sports Car,no,$0,0,No,0,$0,1.0,0
8483,387525049,0,43.0,0,11.0,"$11,500",No,$0,Yes,M,z_High School,Student,30,Commercial,"$13,640",11,Minivan,yes,$0,0,No,0,$0,10.0,0
233,441643202,0,46.0,1,12.0,"$94,328",No,"$327,651",Yes,z_F,Masters,Lawyer,44,Private,"$6,900",3,Sports Car,no,$0,0,No,0,$0,0.0,0
3481,638536907,0,51.0,0,15.0,"$107,375",No,"$332,673",Yes,z_F,Bachelors,Professional,12,Commercial,"$25,470",4,Pickup,no,$0,0,No,1,$0,,0
8018,952002363,0,34.0,0,,"$24,506",No,"$117,746",Yes,M,Bachelors,Clerical,66,Commercial,"$18,260",3,Van,yes,$0,0,No,0,"$3,585",11.0,1
1304,741602674,0,56.0,0,10.0,"$46,624",No,"$212,273",z_No,M,Masters,Lawyer,40,Private,"$18,990",13,Van,no,$0,0,No,0,"$3,850",14.0,1
2271,147244573,0,36.0,2,0.0,$0,Yes,,z_No,z_F,<High School,Student,50,Private,"$6,200",13,Sports Car,no,$0,0,No,0,$0,3.0,0
7740,122717833,1,41.0,2,13.0,"$90,405",Yes,"$268,678",z_No,M,z_High School,z_Blue Collar,32,Commercial,"$17,680",1,Van,no,"$36,839",2,No,3,$0,1.0,1
6430,873746806,0,26.0,2,11.0,"$21,443",No,"$116,421",Yes,M,<High School,Clerical,33,Private,"$6,240",1,Minivan,no,$0,0,No,0,$0,-1.0,0
6929,798945866,0,22.0,3,10.0,"$3,461",Yes,$0,z_No,M,z_High School,Student,13,Commercial,"$9,360",1,Pickup,no,$0,0,No,7,"$2,444",5.0,1
3131,803846001,0,33.0,1,10.0,"$56,782",No,"$192,337",Yes,M,Bachelors,Professional,29,Private,"$10,280",14,Pickup,yes,"$2,548",2,No,2,$0,0.0,0
6513,210355488,0,66.0,0,14.0,"$74,430",No,"$266,176",Yes,M,Masters,,64,Commercial,"$19,690",3,Pickup,no,$0,0,No,1,$0,17.0,0
2025,187694741,0,43.0,1,0.0,$0,No,"$97,496",Yes,z_F,Masters,Lawyer,42,Private,"$11,100",1,z_SUV,no,$0,0,No,0,$0,8.0,0
3394,29775028,0,52.0,0,14.0,"$54,691",No,"$179,827",Yes,M,Masters,Lawyer,21,Private,"$14,520",4,Minivan,yes,$0,0,No,0,$0,11.0,0
9677,895147164,1,44.0,2,10.0,"$39,077",No,"$154,749",Yes,z_F,z_High School,Clerical,41,Commercial,"$20,990",6,Pickup,no,$0,0,No,1,$0,,0
5337,327269371,0,43.0,0,0.0,$0,No,"$101,305",Yes,z_F,z_High School,Home Maker,27,Private,"$6,320",1,z_SUV,no,$0,0,No,4,$0,7.0,0
6772,746191965,0,49.0,0,15.0,"$121,299",No,"$315,447",Yes,z_F,<High School,z_Blue Collar,19,Private,"$6,500",4,Sports Car,no,$0,0,No,1,$0,0.0,0
2976,752904193,0,51.0,0,14.0,"$33,303",No,"$161,352",Yes,z_F,z_High School,Manager,48,Private,"$29,770",6,z_SUV,no,$0,0,Yes,2,$0,1.0,1
525,293369737,0,43.0,1,0.0,$0,Yes,$0,z_No,z_F,Masters,Home Maker,32,Private,"$13,160",4,Sports Car,no,"$10,412",1,No,6,$0,12.0,0
7535,836892979,0,50.0,0,12.0,"$71,855",No,$0,z_No,z_F,z_High School,z_Blue Collar,64,Commercial,"$37,760",6,Van,no,$0,0,No,0,$0,-1.0,0
1080,87761316,0,37.0,2,14.0,"$28,846",No,"$151,789",Yes,z_F,Bachelors,z_Blue Collar,16,Private,"$26,370",1,z_SUV,no,$0,0,No,2,$0,8.0,1
3443,317029629,0,46.0,0,11.0,"$142,545",No,"$398,369",Yes,z_F,Masters,Professional,28,Private,"$43,560",13,z_SUV,no,$0,0,No,0,$0,10.0,0
305,621176428,0,47.0,0,13.0,"$2,657",No,"$109,134",Yes,z_F,Masters,Home Maker,63,Private,"$10,480",13,Sports Car,no,"$20,452",2,Yes,2,"$5,075",9.0,1
6971,999800537,0,48.0,0,12.0,"$71,076",No,"$216,234",Yes,z_F,Bachelors,Professional,19,Private,"$8,610",5,z_SUV,no,"$3,300",1,No,2,$0,,0
4685,293125805,0,31.0,3,14.0,"$49,450",Yes,"$225,886",z_No,z_F,Bachelors,Clerical,99,Private,"$9,440",6,Sports Car,no,"$1,769",3,No,3,$0,9.0,0
8865,462828318,0,64.0,0,11.0,"$76,552",No,"$229,237",Yes,z_F,Masters,Lawyer,26,Private,"$15,560",16,Sports Car,no,$0,0,No,0,$0,10.0,0
8672,362447925,0,36.0,0,8.0,"$192,839",No,$0,z_No,M,PhD,Doctor,27,Private,"$7,340",10,Minivan,yes,$0,0,No,0,$0,,0
5442,702751566,0,53.0,0,12.0,"$98,172",No,$0,z_No,z_F,Masters,Lawyer,5,Private,"$16,320",13,Minivan,no,$0,0,No,3,$0,18.0,1
5471,750564536,0,45.0,1,12.0,"$98,515",Yes,"$289,187",z_No,z_F,Masters,Lawyer,22,Private,"$15,990",1,z_SUV,no,"$4,208",1,No,4,"$23,910",17.0,1
7524,142700967,0,44.0,0,11.0,"$95,152",No,,z_No,M,Masters,Manager,13,Commercial,"$24,000",17,Panel Truck,yes,$0,0,No,0,$0,10.0,1
3787,719936557,0,40.0,2,1.0,"$50,298",No,"$152,956",Yes,z_F,<High School,z_Blue Collar,20,Private,"$5,500",1,z_SUV,no,$0,0,No,0,$0,8.0,0
251,968152368,0,48.0,0,0.0,$0,No,$0,z_No,z_F,z_High School,Home Maker,55,Private,"$19,810",7,Minivan,no,$0,0,No,1,$0,-1.0,0
6305,523214212,0,51.0,0,14.0,"$40,556",No,"$190,086",Yes,M,z_High School,Clerical,30,Commercial,"$11,860",1,Pickup,yes,$0,0,No,2,$0,7.0,0
390,443540965,0,44.0,0,8.0,"$140,766",No,"$375,813",z_No,M,Masters,,41,Commercial,"$29,220",13,Panel Truck,yes,$0,0,No,1,"$6,143",13.0,0
1467,897459797,0,52.0,0,14.0,"$123,536",No,"$327,205",Yes,z_F,Masters,Manager,25,Private,"$19,880",10,z_SUV,no,$0,0,No,0,$0,,0
9888,249889271,0,60.0,0,,"$121,688",No,"$378,194",Yes,z_F,Masters,Lawyer,63,Private,"$19,770",12,Sports Car,no,$0,0,No,0,$0,5.0,1
5458,747165582,0,39.0,0,13.0,"$111,152",No,"$286,594",Yes,M,Bachelors,z_Blue Collar,39,Commercial,"$15,410",4,Minivan,no,"$10,590",4,No,0,$0,8.0,0
1984,179793921,0,53.0,0,11.0,"$14,227",No,"$124,712",Yes,z_F,Masters,Home Maker,45,Private,"$8,520",7,z_SUV,no,$0,0,No,0,$0,0.0,0
1933,562071451,0,45.0,1,14.0,"$70,404",Yes,$0,z_No,M,z_High School,Clerical,40,Private,"$21,530",10,Minivan,yes,"$28,889",2,Yes,4,$0,6.0,0
2104,741222361,0,51.0,0,10.0,"$41,455",No,$0,z_No,z_F,z_High School,z_Blue Collar,24,Commercial,"$18,080",9,z_SUV,no,$0,0,No,0,$0,6.0,0
7800,933334494,0,42.0,0,12.0,"$31,526",No,"$139,414",Yes,z_F,z_High School,Clerical,27,Private,"$10,960",6,Sports Car,no,$0,0,No,0,$0,-1.0,1
9397,404010326,0,28.0,3,15.0,"$97,645",Yes,"$328,265",z_No,z_F,Bachelors,Professional,87,Private,"$20,900",1,z_SUV,no,$0,0,No,0,$0,13.0,0
2394,247258580,0,47.0,0,10.0,$5,No,$0,z_No,M,Bachelors,Student,38,Commercial,"$6,700",1,Pickup,yes,"$4,824",3,No,0,"$4,298",12.0,0
4247,857236178,1,33.0,2,6.0,"$11,559",Yes,"$109,456",z_No,z_F,<High School,Home Maker,24,Commercial,"$18,570",1,Pickup,no,$0,0,No,0,$0,3.0,0
5620,167293619,0,54.0,0,12.0,"$183,316",No,$0,z_No,M,Masters,,29,Commercial,"$27,980",4,Panel Truck,yes,$0,0,No,0,$0,16.0,0
10093,579392113,0,36.0,2,11.0,"$18,077",No,"$104,851",Yes,z_F,<High School,z_Blue Collar,32,Private,"$19,270",9,Minivan,no,$0,0,No,0,$0,6.0,0
827,584909942,0,39.0,0,12.0,,No,"$228,990",z_No,M,<High School,Clerical,39,Commercial,"$21,960",7,Van,yes,$0,0,No,0,$0,0.0,0
8716,476279875,0,36.0,0,9.0,"$45,464",No,$0,z_No,z_F,Masters,Lawyer,35,Private,"$11,920",14,z_SUV,no,"$3,964",1,No,4,"$4,165",16.0,1
9457,646602859,0,30.0,1,10.0,"$52,714",No,"$159,142",Yes,M,z_High School,Clerical,33,Private,"$14,330",6,Minivan,yes,"$5,896",1,No,3,$0,6.0,0
2069,477927525,0,31.0,2,7.0,,No,$0,Yes,z_F,<High School,Student,52,Private,"$7,530",1,Sports Car,no,$0,0,No,2,$0,-1.0,0
8597,31140853,0,40.0,3,13.0,"$16,680",Yes,$0,z_No,z_F,<High School,Student,7,Private,"$7,270",1,z_SUV,no,$0,0,No,0,$0,5.0,0
10154,340299187,0,49.0,0,13.0,"$122,643",No,"$315,375",Yes,z_F,Masters,Manager,20,Private,"$18,310",1,Sports Car,no,"$47,343",2,No,4,$0,14.0,0
6844,401358030,0,35.0,0,13.0,,No,"$199,444",Yes,z_F,z_High School,Home Maker,5,Private,"$20,030",6,z_SUV,no,$0,0,No,0,$0,6.0,0
2436,512239483,0,47.0,3,11.0,"$72,637",Yes,$0,z_No,z_F,Masters,Manager,46,Commercial,"$24,050",1,Panel Truck,no,$0,0,No,0,$0,15.0,1
8092,447408712,0,47.0,0,10.0,,No,"$209,679",Yes,z_F,z_High School,z_Blue Collar,50,Commercial,"$17,190",16,Sports Car,no,"$8,174",2,No,4,"$2,648",2.0,1
8110,284503295,0,48.0,0,11.0,"$106,015",No,"$263,348",Yes,z_F,Masters,Lawyer,14,Private,"$18,910",10,Pickup,no,"$32,915",1,No,3,$0,16.0,0
4908,487917662,0,51.0,0,16.0,"$138,281",No,"$375,117",Yes,M,PhD,,46,Commercial,"$24,770",4,Panel Truck,yes,$0,0,No,2,$0,12.0,1
5262,275426485,0,54.0,0,6.0,"$48,509",No,"$210,146",Yes,z_F,z_High School,z_Blue Collar,31,Commercial,"$18,390",11,z_SUV,no,$0,0,No,0,$0,9.0,1
2744,187321942,0,49.0,0,13.0,"$109,916",No,"$328,686",Yes,M,Bachelors,Professional,31,Private,"$6,600",6,Pickup,no,$0,0,No,0,$0,13.0,0
4460,725802450,0,41.0,2,,"$69,476",Yes,$0,z_No,z_F,<High School,z_Blue Collar,44,Private,"$12,750",7,z_SUV,no,"$2,516",1,No,0,"$1,212",4.0,1
7185,237919358,0,48.0,0,13.0,"$77,537",No,"$227,804",Yes,M,Masters,,47,Commercial,"$6,200",8,Pickup,yes,$0,0,No,1,$0,14.0,0
3901,595400901,0,48.0,0,11.0,"$16,369",No,"$129,084",z_No,z_F,z_High School,Home Maker,22,Private,"$7,740",6,Sports Car,no,$0,0,No,0,$0,8.0,0
3008,535690622,2,49.0,3,12.0,"$72,738",Yes,$0,z_No,z_F,Bachelors,Professional,52,Private,"$15,420",1,z_SUV,no,"$2,448",3,No,8,"$6,978",-1.0,1
6716,158481523,0,33.0,1,12.0,"$5,678",Yes,$0,z_No,z_F,<High School,Student,42,Private,"$2,070",1,z_SUV,no,"$6,535",2,No,1,"$3,327",2.0,1
9879,477827686,0,50.0,0,14.0,"$35,263",No,"$130,757",Yes,z_F,z_High School,z_Blue Collar,27,Commercial,"$18,880",7,Pickup,no,$0,0,No,0,"$1,274",2.0,1
1350,599982867,0,35.0,1,11.0,"$21,400",Yes,$0,z_No,z_F,<High School,Clerical,30,Private,"$14,790",11,Minivan,no,"$6,373",1,No,5,"$4,007",2.0,0
6459,49408042,0,46.0,0,11.0,"$138,942",No,$0,z_No,M,Masters,Lawyer,37,Private,"$18,920",11,Van,no,$0,0,No,0,$0,2.0,0
8704,780807718,0,50.0,0,7.0,"$39,393",No,"$176,823",z_No,M,Bachelors,z_Blue Collar,8,Commercial,"$10,040",11,Pickup,yes,$0,0,Yes,0,"$1,107",5.0,1
8854,130470336,0,38.0,4,5.0,"$79,846",Yes,$0,z_No,z_F,<High School,z_Blue Collar,35,Commercial,"$20,460",6,z_SUV,no,$0,0,No,0,$0,1.0,0
9795,720107199,0,27.0,3,4.0,"$62,412",No,"$241,054",Yes,z_F,Bachelors,Manager,42,Private,"$10,840",10,z_SUV,no,$0,0,No,0,$0,18.0,0
4779,724864903,0,39.0,0,0.0,$0,No,$0,Yes,M,<High School,Student,26,Commercial,"$5,200",1,Pickup,yes,$0,0,No,0,"$2,292",0.0,1
